"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag"
442,"MYADM",0.520588689258747,"Tier_3_Exploratory_Robust",0.589351591281498,0.589351591281498,0.566012730251981,0.566012730251981,0.61,0.377,0.233,0.611490030963061,0.334261838440111,0.813157894736842,"Consistent_3_of_3",1,0.233,0.61,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
443,"FAM174A",0.520549148711798,"Tier_3_Exploratory_Robust",0.613555705131654,0.613555705131654,0.854045641053235,0.854045641053235,0.519,0.254,0.265,0.504401557188496,0.366906474820144,0.689473684210526,"Consistent_3_of_3",1,0.265,0.519,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
444,"PGP",0.520485961924447,"Tier_3_Exploratory_Robust",0.613441234502837,0.613441234502837,0.8531298760227,0.8531298760227,0.519,0.254,0.265,0.515936765321653,0.454038997214485,0.597368421052632,"Consistent_3_of_3",1,0.265,0.519,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
445,"ACOT13",0.519702239999943,"Tier_3_Exploratory_Robust",0.608669923640786,0.608669923640786,1.04695938912629,1.04695938912629,0.391,0.143,0.248,0.385575878836588,0.284122562674095,0.523684210526316,"Consistent_3_of_3",1,0.248,0.391,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
446,"NT5C",0.519626388958601,"Tier_3_Exploratory_Robust",0.602554154700883,0.602554154700883,0.735633237607061,0.735633237607061,0.565,0.327,0.238,0.57311267537795,0.498607242339833,0.665467625899281,"Consistent_3_of_3",1,0.238,0.565,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
447,"SPINT1-AS1",0.519560578960404,"Tier_3_Exploratory_Robust",0.590568802028689,0.590568802028689,0.58695041622951,0.58695041622951,0.597,0.358,0.239,0.580440254159376,0.384892086330935,0.735376044568245,"Consistent_3_of_3",1,0.239,0.597,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
448,"MSI2",0.518629552722721,"Tier_3_Exploratory_Robust",0.556906990016161,0.556906990016161,0.563244861326467,0.563244861326467,0.575,0.389,0.186,0.596218407183065,0.420612813370474,0.841726618705036,"Consistent_3_of_3",1,0.186,0.575,0.895342549002348,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
449,"CAMK2N1",0.518334787103582,"Tier_3_Exploratory_Robust",0.659001421259322,0.659001421259322,1.45921137007458,1.45921137007458,0.426,0.219,0.207,0.420872573309187,0.255263157894737,0.690807799442897,"Consistent_3_of_3",1,0.207,0.426,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
450,"AKAP1",0.517300489607896,"Tier_3_Exploratory_Robust",0.625333682960993,0.625333682960993,1.27946946368794,1.27946946368794,0.345,0.113,0.232,0.350295005162854,0.292479108635098,0.413669064748201,"Consistent_3_of_3",1,0.232,0.345,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
451,"PDZD11",0.516865105313518,"Tier_3_Exploratory_Robust",0.571554961976765,0.571554961976765,0.618839695814119,0.618839695814119,0.498,0.275,0.223,0.486945749074395,0.392086330935252,0.634210526315789,"Consistent_3_of_3",1,0.223,0.498,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
452,"RAB17",0.5167092179091,"Tier_3_Exploratory_Robust",0.612124648426648,0.612124648426648,1.12579718741318,1.12579718741318,0.389,0.171,0.218,0.383723667598687,0.323741007194245,0.426315789473684,"Consistent_3_of_3",1,0.218,0.389,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
453,"C15orf61",0.516660329733473,"Tier_3_Exploratory_Robust",0.631511027303103,0.631511027303103,1.11768821842482,1.11768821842482,0.468,0.227,0.241,0.485043878106721,0.260526315789474,0.640287769784173,"Consistent_3_of_3",1,0.241,0.468,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
454,"BRI3",0.515282830915029,"Tier_3_Exploratory_Robust",0.541151809927018,0.541151809927018,0.516569987646358,0.516569987646358,0.595,0.4,0.195,0.604979139397762,0.467966573816156,0.733812949640288,"Consistent_3_of_3",1,0.195,0.595,0.790537076474824,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
455,"MTARC2",0.513867356984396,"Tier_3_Exploratory_Robust",0.642755819802964,0.642755819802964,1.53564655842371,1.53564655842371,0.303,0.102,0.201,0.303018309586314,0.25,0.367688022284123,"Consistent_3_of_3",1,0.201,0.303,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
456,"NFE2L1",0.513666518778872,"Tier_3_Exploratory_Robust",0.587499803866844,0.587499803866844,0.847198430934755,0.847198430934755,0.447,0.236,0.211,0.4638611468251,0.264623955431755,0.669064748201439,"Consistent_3_of_3",1,0.211,0.447,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
457,"AK1",0.513616413728206,"Tier_3_Exploratory_Robust",0.563948516292041,0.563948516292041,0.553188130336329,0.553188130336329,0.508,0.292,0.216,0.516269511879135,0.384401114206128,0.622302158273381,"Consistent_3_of_3",1,0.216,0.508,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
458,"ETHE1",0.513265663381129,"Tier_3_Exploratory_Robust",0.552171608314811,0.552171608314811,0.581593275009395,0.581593275009395,0.559,0.37,0.189,0.535753089362552,0.316546762589928,0.792105263157895,"Consistent_3_of_3",1,0.189,0.559,0.865816326257575,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
459,"SYS1",0.512505178971556,"Tier_3_Exploratory_Robust",0.577787078077611,0.577787078077611,0.732696624620891,0.732696624620891,0.462,0.243,0.219,0.45122470561888,0.356115107913669,0.613157894736842,"Consistent_3_of_3",1,0.219,0.462,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
460,"ZNF24",0.511977295830167,"Tier_3_Exploratory_Robust",0.582265621506972,0.582265621506972,0.546124972055779,0.546124972055779,0.585,0.35,0.235,0.586313989418347,0.559888579387187,0.60431654676259,"Consistent_3_of_3",1,0.235,0.585,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
461,"MAP4K3-DT",0.511083835510584,"Tier_3_Exploratory_Robust",0.624488281727626,0.624488281727626,1.06790625382101,1.06790625382101,0.446,0.187,0.259,0.469463045602222,0.289473684210526,0.712230215827338,"Consistent_3_of_3",1,0.259,0.446,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
462,"ZNF385A",0.510660695264769,"Tier_3_Exploratory_Robust",0.592742960167962,0.592742960167962,0.937143681343693,0.937143681343693,0.419,0.21,0.209,0.405580312176003,0.258992805755396,0.484210526315789,"Consistent_3_of_3",1,0.209,0.419,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
463,"ARL2BP",0.510220695141613,"Tier_3_Exploratory_Robust",0.592579913886877,0.592579913886877,0.934239311095012,0.934239311095012,0.409,0.189,0.22,0.403543823788645,0.341726618705036,0.437325905292479,"Consistent_3_of_3",1,0.22,0.409,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
464,"MTHFS",0.509917238112658,"Tier_3_Exploratory_Robust",0.572011731521044,0.572011731521044,0.684893852168352,0.684893852168352,0.471,0.26,0.211,0.473509355541516,0.431754874651811,0.507194244604317,"Consistent_3_of_3",1,0.211,0.471,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
465,"MPC1",0.509519257490005,"Tier_3_Exploratory_Robust",0.584062681932483,0.584062681932483,0.850101455459866,0.850101455459866,0.459,0.279,0.18,0.451727965230806,0.330935251798561,0.676880222841226,"Consistent_3_of_3",1,0.18,0.459,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
466,"STARD7",0.509488912869113,"Tier_3_Exploratory_Robust",0.579750395187469,0.579750395187469,0.780403161499755,0.780403161499755,0.44,0.219,0.221,0.43384807181377,0.363309352517986,0.501392757660167,"Consistent_3_of_3",1,0.221,0.44,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
467,"DCAF7",0.509125774543357,"Tier_3_Exploratory_Robust",0.593947832996991,0.593947832996991,0.970782663975928,0.970782663975928,0.42,0.227,0.193,0.446445681748107,0.250696378830084,0.751798561151079,"Consistent_3_of_3",1,0.193,0.42,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
468,"CRLS1",0.508953889319402,"Tier_3_Exploratory_Robust",0.572983941118439,0.572983941118439,0.70227152894751,0.70227152894751,0.459,0.242,0.217,0.464214319791784,0.306406685236769,0.546762589928058,"Consistent_3_of_3",1,0.217,0.459,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
469,"BEX4",0.508631091554893,"Tier_3_Exploratory_Robust",0.607816380344286,0.607816380344286,0.878531042754286,0.878531042754286,0.476,0.212,0.264,0.469331205611673,0.28133704735376,0.684210526315789,"Consistent_3_of_3",1,0.264,0.476,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
470,"CERS6",0.508464873578403,"Tier_3_Exploratory_Robust",0.566572579277655,0.566572579277655,0.636580634221236,0.636580634221236,0.493,0.301,0.192,0.48498521810026,0.356545961002786,0.663157894736842,"Consistent_3_of_3",1,0.192,0.493,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
471,"POLR3K",0.50803982240223,"Tier_3_Exploratory_Robust",0.565349641130941,0.565349641130941,0.61079712904753,0.61079712904753,0.468,0.241,0.227,0.460224050637807,0.342618384401114,0.631578947368421,"Consistent_3_of_3",1,0.227,0.468,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
472,"SKIL",0.508020332942273,"Tier_3_Moderate_Consistency",0.680986453596393,0.680986453596393,1.76149162877114,1.76149162877114,0.544,0.204,0.34,0.530864989872931,0.231197771587744,0.897368421052632,"Consistent_2_of_3",0.67,0.34,0.544,1,TRUE,FALSE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
473,"ALG13",0.507611115278339,"Tier_3_Exploratory_Robust",0.568558555808311,0.568558555808311,0.658868446466485,0.658868446466485,0.466,0.251,0.215,0.460326288155812,0.39568345323741,0.495821727019499,"Consistent_3_of_3",1,0.215,0.466,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
474,"EXOSC5",0.5073792795407,"Tier_3_Exploratory_Robust",0.587885246128035,0.587885246128035,0.896681969024276,0.896681969024276,0.404,0.179,0.225,0.395799419693098,0.309352517985612,0.465789473684211,"Consistent_3_of_3",1,0.225,0.404,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
475,"GOSR2",0.506988816378854,"Tier_3_Exploratory_Robust",0.579931382670146,0.579931382670146,0.801051061361165,0.801051061361165,0.424,0.199,0.225,0.425232873369974,0.306406685236769,0.505263157894737,"Consistent_3_of_3",1,0.225,0.424,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
476,"A1BG",0.506630549927515,"Tier_3_Exploratory_Robust",0.582724422420726,0.582724422420726,0.589795379365804,0.589795379365804,0.548,0.301,0.247,0.536832155738538,0.434540389972145,0.726315789473684,"Consistent_3_of_3",1,0.247,0.548,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
477,"IARS2",0.506552852447431,"Tier_3_Exploratory_Robust",0.551786075161114,0.551786075161114,0.504558354291594,0.504558354291594,0.519,0.32,0.199,0.520032137316096,0.431754874651811,0.581578947368421,"Consistent_3_of_3",1,0.199,0.519,0.967441872497763,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
478,"SS18L2",0.506153860788257,"Tier_3_Exploratory_Robust",0.583853626628894,0.583853626628894,0.616429013031154,0.616429013031154,0.559,0.334,0.225,0.549713731433853,0.417827298050139,0.742105263157895,"Consistent_3_of_3",1,0.225,0.559,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
479,"SWI5",0.50586646797087,"Tier_3_Exploratory_Robust",0.598097705590083,0.598097705590083,0.784781644720663,0.784781644720663,0.498,0.246,0.252,0.500099583139529,0.484679665738162,0.528776978417266,"Consistent_3_of_3",1,0.252,0.498,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
480,"STIP1",0.505403619467264,"Tier_3_Exploratory_Robust",0.557856401314072,0.557856401314072,0.546051210512574,0.546051210512574,0.489,0.28,0.209,0.478593791145064,0.33983286908078,0.689473684210526,"Consistent_3_of_3",1,0.209,0.489,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
481,"M6PR",0.505137190629093,"Tier_3_Exploratory_Robust",0.577120421981854,0.577120421981854,0.788163375854833,0.788163375854833,0.436,0.229,0.207,0.423053400118199,0.284172661870504,0.494736842105263,"Consistent_3_of_3",1,0.207,0.436,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
482,"OTUB1",0.50510446798422,"Tier_3_Exploratory_Robust",0.576336491743612,0.576336491743612,0.535491933948898,0.535491933948898,0.582,0.367,0.215,0.570878374268772,0.476323119777159,0.757894736842105,"Consistent_3_of_3",1,0.215,0.582,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
483,"SKAP1",0.505099942834195,"Tier_3_Exploratory_Robust",0.608846924329424,0.608846924329424,1.17797539463539,1.17797539463539,0.34,0.122,0.218,0.351329140470061,0.289473684210526,0.474820143884892,"Consistent_3_of_3",1,0.218,0.34,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
484,"POLR2C",0.504963778364483,"Tier_3_Exploratory_Robust",0.577530913504522,0.577530913504522,0.786647308036177,0.786647308036177,0.419,0.192,0.227,0.416098453886063,0.275766016713092,0.555263157894737,"Consistent_3_of_3",1,0.227,0.419,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
485,"LYPD3",0.504794707670188,"Tier_3_Exploratory_Robust",0.576862296595435,0.576862296595435,0.533298372763483,0.533298372763483,0.558,0.315,0.243,0.56031584642856,0.481894150417827,0.60431654676259,"Consistent_3_of_3",1,0.243,0.558,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
486,"KIF12",0.504642856725077,"Tier_3_Moderate_Consistency",0.6986,0.6986,2.47270294181761,2.47270294181761,0.465,0.107,0.358,0.469972457747041,0.155263157894737,0.805013927576602,"Consistent_2_of_3",0.67,0.358,0.465,1,TRUE,FALSE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
487,"GPR160",0.504277655039101,"Tier_3_Exploratory_Robust",0.591505548876502,0.591505548876502,0.720844391012015,0.720844391012015,0.518,0.279,0.239,0.512396351794096,0.431654676258993,0.623955431754875,"Consistent_3_of_3",1,0.239,0.518,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
488,"ERG28",0.504174122628249,"Tier_3_Exploratory_Robust",0.55689715273285,0.55689715273285,0.543177221862797,0.543177221862797,0.484,0.273,0.211,0.473629628770228,0.363309352517986,0.539473684210526,"Consistent_3_of_3",1,0.211,0.484,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
489,"SAC3D1",0.503610393225153,"Tier_3_Exploratory_Robust",0.651801318429259,0.651801318429259,1.47681054743407,1.47681054743407,0.352,0.118,0.234,0.341336460226336,0.251798561151079,0.513157894736842,"Consistent_3_of_3",1,0.234,0.352,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
490,"TJP3",0.503426044688193,"Tier_3_Exploratory_Robust",0.635253323750446,0.635253323750446,1.27722659000357,1.27722659000357,0.405,0.182,0.223,0.393891993867155,0.266187050359712,0.47075208913649,"Consistent_3_of_3",1,0.223,0.405,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
491,"HMGN4",0.503377459389359,"Tier_3_Exploratory_Robust",0.598298780181786,0.598298780181786,0.815190241454291,0.815190241454291,0.5,0.268,0.232,0.483928529365336,0.31294964028777,0.578947368421053,"Consistent_3_of_3",1,0.232,0.5,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
492,"CCS",0.502866201419928,"Tier_3_Exploratory_Robust",0.562317671089791,0.562317671089791,0.615341368718326,0.615341368718326,0.452,0.227,0.225,0.442354739577346,0.309192200557103,0.647368421052632,"Consistent_3_of_3",1,0.225,0.452,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
493,"HADHB",0.502726709049197,"Tier_3_Exploratory_Robust",0.532354348513071,0.532354348513071,0.670063636324208,0.670063636324208,0.576,0.407,0.169,0.564449434441598,0.402877697841727,0.779944289693593,"Consistent_3_of_3",1,0.169,0.576,0.663975959816964,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
494,"CRELD2",0.501805401119143,"Tier_3_Exploratory_Robust",0.559308927288439,0.559308927288439,0.591271418307511,0.591271418307511,0.464,0.251,0.213,0.463142847399254,0.289693593314763,0.610526315789474,"Consistent_3_of_3",1,0.213,0.464,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
495,"MACROD1",0.501282622463544,"Tier_3_Exploratory_Robust",0.612982278942515,0.612982278942515,1.00785823154012,1.00785823154012,0.437,0.189,0.248,0.420152269915485,0.262589928057554,0.607894736842105,"Consistent_3_of_3",1,0.248,0.437,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
496,"RPA3",0.500767805546353,"Tier_3_Exploratory_Robust",0.579802737822227,0.579802737822227,0.604821902577814,0.604821902577814,0.535,0.299,0.236,0.515535426811754,0.320143884892086,0.7,"Consistent_3_of_3",1,0.236,0.535,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
497,"AKT2",0.500741685058086,"Tier_3_Exploratory_Robust",0.578759024771908,0.578759024771908,0.842872198175263,0.842872198175263,0.408,0.199,0.209,0.404732879874081,0.33983286908078,0.489473684210526,"Consistent_3_of_3",1,0.209,0.408,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
498,"OTUD6B-AS1",0.500734209897926,"Tier_3_Exploratory_Robust",0.589343476369009,0.589343476369009,0.730747810952069,0.730747810952069,0.522,0.304,0.218,0.512285535887373,0.384892086330935,0.654596100278552,"Consistent_3_of_3",1,0.218,0.522,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
499,"PRR15L",0.499972473057538,"Tier_4_Exploratory",0.629811984703616,0.629811984703616,1.23529587762893,1.23529587762893,0.399,0.171,0.228,0.392812857176508,0.31294964028777,0.47075208913649,"Consistent_3_of_3",1,0.228,0.399,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
500,"MAGEF1",0.49966290925382,"Tier_4_Exploratory",0.597457190533676,0.597457190533676,0.832457524269406,0.832457524269406,0.48,0.243,0.237,0.478451562163259,0.460431654676259,0.498607242339833,"Consistent_3_of_3",1,0.237,0.48,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
501,"DHX30",0.499219888710308,"Tier_4_Exploratory",0.574733967703889,0.574733967703889,0.801071741631108,0.801071741631108,0.404,0.185,0.219,0.407507127269889,0.331476323119777,0.456834532374101,"Consistent_3_of_3",1,0.219,0.404,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
502,"UNC50",0.499013824642098,"Tier_4_Exploratory",0.575900536762387,0.575900536762387,0.828004294099095,0.828004294099095,0.42,0.228,0.192,0.408062156051438,0.262589928057554,0.543175487465181,"Consistent_3_of_3",1,0.192,0.42,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
