"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag"
1,"H1-2",0.77315,"Tier_2_Strong_Robust_Candidate",0.836386859906486,0.836386859906486,1.81269487925189,1.81269487925189,0.966,0.633,0.333,0.962348168672217,0.928057553956835,0.986842105263158,"Consistent_3_of_3",1,0.333,0.966,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
2,"CHCHD10",0.757554960075271,"Tier_2_Strong_Robust_Candidate",0.830779814806566,0.830779814806566,1.98223851845253,1.98223851845253,0.818,0.471,0.347,0.810558098016529,0.705035971223022,0.958217270194986,"Consistent_3_of_3",1,0.347,0.818,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
3,"DBI",0.743245335955574,"Tier_2_Strong_Robust_Candidate",0.798515492510135,0.798515492510135,1.60572394008108,1.60572394008108,0.966,0.693,0.273,0.963724209021582,0.938848920863309,0.994428969359331,"Consistent_3_of_3",1,0.273,0.966,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
4,"SLC9A3R1",0.741963260707186,"Tier_2_Strong_Robust_Candidate",0.825541146108718,0.825541146108718,1.64592916886974,1.64592916886974,0.912,0.475,0.437,0.918039490120263,0.841225626740947,0.989208633093525,"Consistent_3_of_3",1,0.437,0.912,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
5,"MPC2",0.734046892959788,"Tier_2_Strong_Robust_Candidate",0.79498564862518,0.79498564862518,1.65428518900144,1.65428518900144,0.965,0.739,0.226,0.968318428382935,0.910526315789474,1,"Consistent_3_of_3",1,0.226,0.965,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
6,"FKBP4",0.732220761440943,"Tier_2_Strong_Robust_Candidate",0.780898230953857,0.780898230953857,1.43758584763086,1.43758584763086,0.889,0.522,0.367,0.887317449954419,0.857938718662953,0.926315789473684,"Consistent_3_of_3",1,0.367,0.889,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
7,"PRSS23",0.731177175465214,"Tier_1_Strong_Tumor_Relevant",0.767050935819276,0.767050935819276,1.57640748655421,1.57640748655421,0.739,0.378,0.361,0.758410723407786,0.465789473684211,0.920863309352518,"Consistent_3_of_3",1,0.361,0.739,1,TRUE,TRUE,"Epithelial_Tumor_Relevant","Epithelial_TumorAssociated",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
8,"GLRX5",0.728054154528145,"Tier_2_Strong_Robust_Candidate",0.8248,0.8248,2.04788098238135,2.04788098238135,0.717,0.31,0.407,0.704492579517972,0.543165467625899,0.891364902506964,"Consistent_3_of_3",1,0.407,0.717,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
9,"FCGRT",0.7279716884174,"Tier_1_Strong_Tumor_Relevant",0.757529975309625,0.757529975309625,1.461839802477,1.461839802477,0.708,0.292,0.416,0.723525211497713,0.37883008356546,0.949640287769784,"Consistent_3_of_3",1,0.416,0.708,1,TRUE,TRUE,"Epithelial_Tumor_Relevant","Epithelial_TumorAssociated",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
11,"TMEM160",0.71975825675542,"Tier_2_Strong_Robust_Candidate",0.781056739466263,0.781056739466263,1.5252539157301,1.5252539157301,0.8,0.398,0.402,0.788378181782385,0.658273381294964,0.868421052631579,"Consistent_3_of_3",1,0.402,0.8,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
14,"ATP5MC3",0.709240312118732,"Tier_2_Strong_Robust_Candidate",0.727128450278051,0.727128450278051,1.13542760222441,1.13542760222441,0.963,0.75,0.213,0.96202083634368,0.953237410071942,0.974930362116992,"Consistent_3_of_3",1,0.213,0.963,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
15,"COX7B",0.705287673580521,"Tier_2_Strong_Robust_Candidate",0.724587398228997,0.724587398228997,1.13909918583198,1.13909918583198,0.957,0.753,0.204,0.955456312270225,0.935251798561151,0.991643454038997,"Consistent_3_of_3",1,0.204,0.957,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
16,"NUCB2",0.705137011028754,"Tier_2_Strong_Robust_Candidate",0.740437898015671,0.740437898015671,1.16990318412537,1.16990318412537,0.899,0.577,0.322,0.907568687756143,0.807894736842105,0.992805755395683,"Consistent_3_of_3",1,0.322,0.899,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
17,"HSBP1",0.702634808458785,"Tier_2_Strong_Robust_Candidate",0.781467165712491,0.781467165712491,1.47413732569993,1.47413732569993,0.951,0.666,0.285,0.94837866695355,0.91726618705036,0.98050139275766,"Consistent_3_of_3",1,0.285,0.951,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
18,"HSPE1",0.702315962936845,"Tier_2_Strong_Robust_Candidate",0.7257256215936,0.7257256215936,1.0298049727488,1.0298049727488,0.963,0.691,0.272,0.960616845916318,0.935251798561151,0.986072423398329,"Consistent_3_of_3",1,0.272,0.963,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
19,"HERPUD1",0.701973568631143,"Tier_2_Strong_Robust_Candidate",0.736065650581529,0.736065650581529,1.11092520465223,1.11092520465223,0.839,0.442,0.397,0.840924644831855,0.785515320334262,0.87410071942446,"Consistent_3_of_3",1,0.397,0.839,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
20,"ATP6AP2",0.701841203458518,"Tier_2_Strong_Robust_Candidate",0.789449891652199,0.789449891652199,1.81799913321759,1.81799913321759,0.772,0.483,0.289,0.754123919747064,0.528776978417266,0.988857938718663,"Consistent_3_of_3",1,0.289,0.772,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
21,"ATP5F1A",0.701494756227477,"Tier_2_Strong_Robust_Candidate",0.774782182712209,0.774782182712209,1.78705746169767,1.78705746169767,0.789,0.571,0.218,0.772152054049474,0.564748201438849,0.983286908077994,"Consistent_3_of_3",1,0.218,0.789,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
25,"RETREG1",0.696187116975553,"Tier_2_Strong_Robust_Candidate",0.8062,0.8062,2.67024984721513,2.67024984721513,0.564,0.097,0.467,0.585827974477184,0.257894736842105,0.76978417266187,"Consistent_3_of_3",1,0.467,0.564,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
30,"ETFB",0.687697613954743,"Tier_2_Strong_Robust_Candidate",0.740547687662161,0.740547687662161,1.38518150129729,1.38518150129729,0.651,0.215,0.436,0.643616641652226,0.58273381294964,0.763157894736842,"Consistent_3_of_3",1,0.436,0.651,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
35,"MDH2",0.682656071180685,"Tier_2_Strong_Robust_Candidate",0.703877645922375,0.703877645922375,1.058221167379,1.058221167379,0.892,0.676,0.216,0.887108509937395,0.820143884892086,0.983286908077994,"Consistent_3_of_3",1,0.216,0.892,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
38,"DCAF6",0.678928380079811,"Tier_2_Strong_Robust_Candidate",0.758447909511439,0.758447909511439,1.59718327609151,1.59718327609151,0.707,0.37,0.337,0.71914086382265,0.492105263157895,0.852367688022284,"Consistent_3_of_3",1,0.337,0.707,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
39,"CYC1",0.678760804154267,"Tier_2_Strong_Robust_Candidate",0.699357163119656,0.699357163119656,1.01405730495725,1.01405730495725,0.849,0.585,0.264,0.83788165479931,0.712230215827338,0.930362116991644,"Consistent_3_of_3",1,0.264,0.849,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
40,"NDUFB5",0.678153746151341,"Tier_2_Strong_Robust_Candidate",0.70713435500549,0.70713435500549,1.09387484004392,1.09387484004392,0.784,0.466,0.318,0.770065536780369,0.615107913669065,0.863509749303621,"Consistent_3_of_3",1,0.318,0.784,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
43,"CKB",0.677003265448991,"Tier_2_Strong_Robust_Candidate",0.7892,0.7892,2.72474626626942,2.72474626626942,0.623,0.3,0.323,0.619685380562285,0.365789473684211,0.986072423398329,"Consistent_3_of_3",1,0.323,0.623,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
47,"EPN3",0.675747068071565,"Tier_1_Strong_Tumor_Relevant",0.766,0.766,2.37194040602517,2.37194040602517,0.452,0.074,0.378,0.455457472462142,0.35,0.54874651810585,"Consistent_3_of_3",1,0.378,0.452,1,TRUE,TRUE,"Epithelial_Tumor_Relevant","Epithelial_TumorAssociated",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
48,"C18orf32",0.675492607160691,"Tier_2_Strong_Robust_Candidate",0.708201149075133,0.708201149075133,1.03680919260106,1.03680919260106,0.896,0.649,0.247,0.886447235702129,0.776978417266187,0.966573816155989,"Consistent_3_of_3",1,0.247,0.896,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
52,"CLDN3",0.673804538138461,"Tier_2_Strong_Robust_Candidate",0.725704924167605,0.725704924167605,1.00083939334084,1.00083939334084,0.939,0.625,0.314,0.932702786605198,0.859712230215827,0.98050139275766,"Consistent_3_of_3",1,0.314,0.939,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
57,"PBX1",0.670675991826099,"Tier_2_Strong_Robust_Candidate",0.75137825371762,0.75137825371762,1.31662602974096,1.31662602974096,0.8,0.416,0.384,0.814265754966764,0.671309192200557,0.982014388489209,"Consistent_3_of_3",1,0.384,0.8,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
60,"CKS2",0.669085860190442,"Tier_2_Strong_Robust_Candidate",0.728569683356045,0.728569683356045,1.28295746684836,1.28295746684836,0.699,0.307,0.392,0.712025072802043,0.584958217270195,0.866906474820144,"Consistent_3_of_3",1,0.392,0.699,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
63,"STARD10",0.667244062115248,"Tier_2_Strong_Robust_Candidate",0.737461494195711,0.737461494195711,1.18129195356569,1.18129195356569,0.84,0.481,0.359,0.851545920571855,0.768421052631579,0.97841726618705,"Consistent_3_of_3",1,0.359,0.84,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
64,"TBC1D9",0.666814329834952,"Tier_2_Strong_Robust_Candidate",0.748367948858305,0.748367948858305,1.29734359086644,1.29734359086644,0.765,0.349,0.416,0.769635597781854,0.626740947075209,0.845323741007194,"Consistent_3_of_3",1,0.416,0.765,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
67,"SELENOP",0.666280589836808,"Tier_2_Strong_Robust_Candidate",0.750933677862371,0.750933677862371,1.35146942289897,1.35146942289897,0.789,0.418,0.371,0.770743264646456,0.571942446043165,0.871866295264624,"Consistent_3_of_3",1,0.371,0.789,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
69,"PRKAR1A",0.664919814987304,"Tier_2_Strong_Robust_Candidate",0.710152643405642,0.710152643405642,1.11322114724514,1.11322114724514,0.777,0.449,0.328,0.793413783853433,0.660526315789474,0.967625899280576,"Consistent_3_of_3",1,0.328,0.777,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
70,"RBBP7",0.663626237525903,"Tier_2_Strong_Robust_Candidate",0.734258862745949,0.734258862745949,1.40847090196759,1.40847090196759,0.677,0.313,0.364,0.660966520728586,0.510791366906475,0.881578947368421,"Consistent_3_of_3",1,0.364,0.677,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
71,"SCD",0.662744454338693,"Tier_2_Strong_Robust_Candidate",0.747879036238214,0.747879036238214,1.59103228990571,1.59103228990571,0.647,0.299,0.348,0.657431328064656,0.267409470752089,0.863157894736842,"Consistent_3_of_3",1,0.348,0.647,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
73,"ATP6AP1",0.662220983587066,"Tier_2_Strong_Robust_Candidate",0.704448148438674,0.704448148438674,1.05798518750939,1.05798518750939,0.768,0.425,0.343,0.768400415278392,0.696378830083565,0.821052631578947,"Consistent_3_of_3",1,0.343,0.768,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
79,"GTF2I",0.65483279974601,"Tier_2_Strong_Robust_Candidate",0.729651112704744,0.729651112704744,1.19080890163795,1.19080890163795,0.813,0.472,0.341,0.817441393608468,0.718421052631579,0.88857938718663,"Consistent_3_of_3",1,0.341,0.813,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
82,"ACO2",0.654468968982492,"Tier_2_Strong_Robust_Candidate",0.717035277656129,0.717035277656129,1.39868222124903,1.39868222124903,0.624,0.287,0.337,0.615776570943802,0.503597122302158,0.743732590529248,"Consistent_3_of_3",1,0.337,0.624,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"OXPHOS_Pathway_Supported","Standard_candidate"
84,"IGFBP4",0.653504471863885,"Tier_2_Strong_Robust_Candidate",0.716012621768069,0.716012621768069,1.26410097414455,1.26410097414455,0.679,0.318,0.361,0.681663201911715,0.518105849582173,0.789473684210526,"Consistent_3_of_3",1,0.361,0.679,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
90,"MAGED2",0.651269949767156,"Tier_2_Strong_Robust_Candidate",0.710786955579129,0.710786955579129,1.00949564463303,1.00949564463303,0.893,0.613,0.28,0.899782059706289,0.810526315789474,0.964028776978417,"Consistent_3_of_3",1,0.28,0.893,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
92,"HINT2",0.6510612376596,"Tier_2_Strong_Robust_Candidate",0.694919472445259,0.694919472445259,1.02175577956207,1.02175577956207,0.725,0.364,0.361,0.715493484116094,0.60431654676259,0.81058495821727,"Consistent_3_of_3",1,0.361,0.725,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
93,"ESR1",0.650898007284263,"Tier_1_Strong_Tumor_Relevant",0.717087884107616,0.717087884107616,1.35430307286093,1.35430307286093,0.618,0.247,0.371,0.636625008745386,0.410526315789474,0.805755395683453,"Consistent_3_of_3",1,0.371,0.618,1,TRUE,TRUE,"Epithelial_Tumor_Relevant","Epithelial_TumorAssociated",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
96,"TEX264",0.649618701646311,"Tier_3_Exploratory_Robust",0.701364255549819,0.701364255549819,1.11491404439855,1.11491404439855,0.703,0.346,0.357,0.688787940473014,0.546762589928058,0.831578947368421,"Consistent_3_of_3",1,0.357,0.703,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
98,"CAPG",0.649171404272342,"Tier_3_Exploratory_Robust",0.714322255183375,0.714322255183375,1.055378041467,1.055378041467,0.845,0.528,0.317,0.843370645808525,0.773684210526316,0.947075208913649,"Consistent_3_of_3",1,0.317,0.845,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
107,"RSBN1L",0.646223260497278,"Tier_3_Exploratory_Robust",0.721209784855062,0.721209784855062,1.4064782788405,1.4064782788405,0.665,0.353,0.312,0.647469023754754,0.420863309352518,0.913649025069638,"Consistent_3_of_3",1,0.312,0.665,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
109,"TM7SF2",0.645403669903999,"Tier_3_Exploratory_Robust",0.76429091830756,0.76429091830756,1.92552734646048,1.92552734646048,0.5,0.132,0.368,0.49327617806063,0.373259052924791,0.660526315789474,"Consistent_3_of_3",1,0.368,0.5,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
110,"SNF8",0.645013043216873,"Tier_3_Exploratory_Robust",0.689034969118448,0.689034969118448,1.00667975294758,1.00667975294758,0.729,0.392,0.337,0.733788269194057,0.512534818941504,0.857894736842105,"Consistent_3_of_3",1,0.337,0.729,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
112,"SRI",0.644393262272129,"Tier_3_Exploratory_Robust",0.692350635809389,0.692350635809389,1.10200508647511,1.10200508647511,0.809,0.595,0.214,0.793740272406031,0.600719424460432,0.98050139275766,"Consistent_3_of_3",1,0.214,0.809,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
117,"SNHG25",0.643538825025498,"Tier_3_Exploratory_Robust",0.7570175335208,0.7570175335208,1.6129402681664,1.6129402681664,0.666,0.305,0.361,0.685031643355599,0.406685236768802,0.935251798561151,"Consistent_3_of_3",1,0.361,0.666,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
118,"GASK1B",0.643473838376877,"Tier_3_Exploratory_Robust",0.7694,0.7694,2.19875890360774,2.19875890360774,0.468,0.089,0.379,0.463871799496336,0.420863309352518,0.5,"Consistent_3_of_3",1,0.379,0.468,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
123,"DNPH1",0.640963095004295,"Tier_3_Exploratory_Robust",0.71983265166576,0.71983265166576,1.16186121332608,1.16186121332608,0.737,0.351,0.386,0.743637454792067,0.54874651810585,0.845323741007194,"Consistent_3_of_3",1,0.386,0.737,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
126,"H2BC5",0.639155881576965,"Tier_3_Exploratory_Robust",0.707772291594604,0.707772291594604,1.03817833275683,1.03817833275683,0.783,0.426,0.357,0.781460273798261,0.62116991643454,0.921052631578947,"Consistent_3_of_3",1,0.357,0.783,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
133,"CSAD",0.634053557904685,"Tier_3_Exploratory_Robust",0.694452653909059,0.694452653909059,1.15402123127247,1.15402123127247,0.645,0.289,0.356,0.63719666694441,0.557103064066852,0.778947368421053,"Consistent_3_of_3",1,0.356,0.645,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
137,"CMTM6",0.633509269375665,"Tier_3_Exploratory_Robust",0.687307090618384,0.687307090618384,1.08085672494707,1.08085672494707,0.683,0.355,0.328,0.680936851457113,0.651079136690647,0.707520891364902,"Consistent_3_of_3",1,0.328,0.683,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
140,"PCMTD1",0.630928634009562,"Tier_3_Exploratory_Robust",0.714878839600547,0.714878839600547,1.46143071680438,1.46143071680438,0.627,0.343,0.284,0.608897476652896,0.366906474820144,0.891364902506964,"Consistent_3_of_3",1,0.284,0.627,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
143,"TNNT1",0.630317337899257,"Tier_3_Exploratory_Robust",0.7106916427162,0.7106916427162,1.1335331417296,1.1335331417296,0.709,0.323,0.386,0.706127166878138,0.487465181058496,0.907894736842105,"Consistent_3_of_3",1,0.386,0.709,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
144,"MRPL12",0.629858792246829,"Tier_3_Exploratory_Robust",0.678882179912325,0.678882179912325,1.0118574392986,1.0118574392986,0.7,0.388,0.312,0.682098326616525,0.492805755395683,0.823684210526316,"Consistent_3_of_3",1,0.312,0.7,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
145,"HPN",0.62968655610746,"Tier_3_Exploratory_Robust",0.724675954932564,0.724675954932564,1.56380763946051,1.56380763946051,0.539,0.182,0.357,0.527356340993764,0.399280575539568,0.593314763231198,"Consistent_3_of_3",1,0.357,0.539,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
146,"P4HTM",0.629597738344377,"Tier_3_Exploratory_Robust",0.688010849884973,0.688010849884973,1.11848679907978,1.11848679907978,0.657,0.323,0.334,0.65152925599705,0.60431654676259,0.726315789473684,"Consistent_3_of_3",1,0.334,0.657,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Not_OXPHOS_Classified","Standard_candidate"
